OMP_ENABLED,MPI_RANKS,OMP_THREADS,TOT_WORKERS,NODES,N_JOBS,SUCCESS,FAIL,TIME_SEC,THROUGHPUT_JS
1,2,2,4,1,50000,50000,0,5.510489,9073.605450
1,2,2,4,1,50000,50000,0,5.404714,9251.182925
1,2,2,4,1,50000,50000,0,5.080062,9842.398711
1,2,2,4,1,50000,50000,0,5.242962,9536.593547
1,2,2,4,1,50000,50000,0,5.121733,9762.320546
1,2,2,4,1,50000,50000,0,5.271215,9485.479820
1,2,2,4,1,50000,50000,0,4.975665,10048.909037
1,2,2,4,1,50000,50000,0,5.061371,9878.745687
1,2,2,4,1,50000,50000,0,4.877139,10251.911316
1,2,2,4,1,50000,50000,0,5.043068,9914.599062
1,2,3,6,1,50000,50000,0,3.121678,16017.025888
1,2,3,6,1,50000,50000,0,3.204391,15603.589374
1,2,3,6,1,50000,50000,0,3.729230,13407.593525
1,2,3,6,1,50000,50000,0,3.762767,13288.095303
1,2,3,6,1,50000,50000,0,3.516372,14219.200728
1,2,3,6,1,50000,50000,0,3.686049,13564.659370
1,2,3,6,1,50000,50000,0,3.750745,13330.683595
1,2,3,6,1,50000,50000,0,3.780495,13225.781525
1,2,3,6,1,50000,50000,0,3.993092,12521.624558
1,2,3,6,1,50000,50000,0,3.899037,12823.677770
1,2,4,8,1,50000,50000,0,4.175854,11973.597839
1,2,4,8,1,50000,50000,0,4.017864,12444.424175
1,2,4,8,1,50000,50000,0,3.600680,13886.264358
1,2,4,8,1,50000,50000,0,3.802225,13150.196477
1,2,4,8,1,50000,50000,0,3.555643,14062.154756
1,2,4,8,1,50000,50000,0,3.564512,14027.164787
1,2,4,8,1,50000,50000,0,3.635838,13751.988429
1,2,4,8,1,50000,50000,0,4.107670,12172.349797
1,2,4,8,1,50000,50000,0,4.213509,11866.592696
1,2,4,8,1,50000,50000,0,3.773200,13251.353106
1,3,2,6,1,50000,50000,0,4.046517,12356.304119
1,3,2,6,1,50000,50000,0,4.197446,11912.006188
1,3,2,6,1,50000,50000,0,4.114006,12153.604869
1,3,2,6,1,50000,50000,0,4.187470,11940.385422
1,3,2,6,1,50000,50000,0,4.044437,12362.660353
1,3,2,6,1,50000,50000,0,4.186147,11944.158948
1,3,2,6,1,50000,50000,0,4.235452,11805.116117
1,3,2,6,1,50000,50000,0,3.767491,13271.431850
1,3,2,6,1,50000,50000,0,3.993236,12521.173514
1,3,2,6,1,50000,50000,0,3.711885,13470.245440
1,3,3,9,1,50000,50000,0,3.318028,15069.191269
1,3,3,9,1,50000,50000,0,3.223312,15511.994615
1,3,3,9,1,50000,50000,0,3.623290,13799.614224
1,3,3,9,1,50000,50000,0,3.625094,13792.746621
1,3,3,9,1,50000,50000,0,3.063015,16323.787907
1,3,3,9,1,50000,50000,0,3.086670,16198.685188
1,3,3,9,1,50000,50000,0,3.072705,16272.306039
1,3,3,9,1,50000,50000,0,3.549758,14085.467651
1,3,3,9,1,50000,50000,0,3.031800,16491.851882
1,3,3,9,1,50000,50000,0,3.047054,16409.292735
1,4,2,8,1,50000,50000,0,3.027202,16516.902287
1,4,2,8,1,50000,50000,0,3.030779,16497.406743
1,4,2,8,1,50000,50000,0,3.446907,14505.756895
1,4,2,8,1,50000,50000,0,3.002149,16654.736035
1,4,2,8,1,50000,50000,0,3.096456,16147.494178
1,4,2,8,1,50000,50000,0,3.023538,16536.919337
1,4,2,8,1,50000,50000,0,3.069664,16288.430163
1,4,2,8,1,50000,50000,0,3.599517,13890.752665
1,4,2,8,1,50000,50000,0,3.500292,14284.524581
1,4,2,8,1,50000,50000,0,2.981830,16768.223609
1,4,4,16,1,50000,50000,0,3.009364,16614.806003
1,4,4,16,1,50000,50000,0,3.052618,16379.382797
1,4,4,16,1,50000,50000,0,3.525072,14184.109031
1,4,4,16,1,50000,50000,0,3.564004,14029.164659
1,4,4,16,1,50000,50000,0,3.019640,16558.267812
1,4,4,16,1,50000,50000,0,3.097538,16141.849965
